DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
UL	0.560482	56	0	1	7	6	1	1	0	2015	6	0	7.16973 	0	0
DL	0.560625	56	0	2	1	6	1	1	0	2015	6	0	7.10223	0	0
UL	0.560732	56	0	2	7	6	1	1	0	2015	6	0	6.97388 	0	0
DL	0.560875	56	0	3	1	6	1	1	0	2015	6	0	6.96141	0	0
UL	0.560982	56	0	3	7	6	1	1	0	2015	6	0	6.83285 	0	0
DL	0.561125	56	1	0	1	6	1	1	0	2015	6	0	6.76299	0	0
UL	0.561232	56	1	0	7	6	1	1	0	2015	6	0	6.54513 	0	0
DL	0.561375	56	1	1	1	6	1	1	0	2015	6	0	6.66906	0	0
UL	0.561482	56	1	1	7	6	1	1	0	2015	6	0	6.53449 	0	0.125027
DL	0.561625	56	1	2	1	6	1	1	0	2015	6	0	6.12684	0	0.125027
UL	0.561732	56	1	2	7	6	1	1	0	2015	6	0	6.07271 	0	0.125027
DL	0.561875	56	1	3	1	6	1	1	0	2015	6	0	5.73601	1	0.960312
UL	0.561982	56	1	3	7	6	1	1	0	2015	6	0	5.75794 	1	0.960312
DL	0.562125	56	2	0	1	6	1	1	0	2015	6	0	5.89029	0	0
UL	0.562232	56	2	0	7	6	1	1	0	1694	5	0	5.75736 	0	0
DL	0.562375	56	2	1	1	6	1	1	0	1373	4	0	5.88793	0	0
UL	0.562482	56	2	1	7	6	1	1	0	1694	5	0	5.92131 	0	0
DL	0.562625	56	2	2	1	6	1	1	0	1373	4	1	5.7904	0	0
DL	0.562732	56	2	2	7	6	1	1	0	1373	4	2	5.95066	0	0
DL	0.562875	56	2	3	1	6	1	1	0	1373	4	0	5.96098	0	0
UL	0.562982	56	2	3	7	6	1	1	0	1694	5	0	5.78092 	0	0
DL	0.563125	56	3	0	1	6	1	1	0	1373	4	0	5.82577	0	0
UL	0.563232	56	3	0	7	6	1	1	0	1694	5	0	5.91689 	0	0
DL	0.563375	56	3	1	1	6	1	1	0	1373	4	0	6.10542	0	0
UL	0.563482	56	3	1	7	6	1	1	0	1694	5	0	6.12975 	0	0
DL	0.563625	56	3	2	1	6	1	1	0	1373	4	0	5.90434	0	0
UL	0.563732	56	3	2	7	6	1	1	0	1694	5	0	5.78388 	0	0
DL	0.563875	56	3	3	1	6	1	1	0	1373	4	0	5.7539	0	0
UL	0.563982	56	3	3	7	6	1	1	0	1694	5	0	5.61819 	0	0
DL	0.564125	56	4	0	1	6	1	1	0	1373	4	0	5.42767	0	0
UL	0.564232	56	4	0	7	6	1	1	0	1694	5	0	5.37706 	0	0.0125603
DL	0.564375	56	4	1	1	6	1	1	0	1373	4	0	5.55681	0	0
UL	0.564482	56	4	1	7	6	1	1	0	1694	5	0	5.64871 	0	0
DL	0.564625	56	4	2	1	6	1	1	0	1373	4	0	5.60718	0	0
UL	0.564732	56	4	2	7	6	1	1	0	1694	5	0	5.7245 	0	0
DL	0.564875	56	4	3	1	6	1	1	0	1373	4	0	5.59084	0	0
UL	0.564982	56	4	3	7	6	1	1	0	1694	5	0	5.64117 	0	0
DL	0.565125	56	5	0	1	6	1	1	0	1373	4	0	5.5164	0	0
UL	0.565232	56	5	0	7	6	1	1	0	1694	5	0	5.38973 	0	0.0125603
DL	0.565375	56	5	1	1	6	1	1	0	1373	4	0	5.31352	0	0
UL	0.565482	56	5	1	7	6	1	1	0	1694	5	0	5.66315 	0	0
DL	0.565625	56	5	2	1	6	1	1	0	1373	4	0	5.64454	0	0
UL	0.565732	56	5	2	7	6	1	1	0	1694	5	0	5.61871 	0	0
DL	0.565875	56	5	3	1	6	1	1	0	1373	4	0	5.34145	0	0
UL	0.565982	56	5	3	7	6	1	1	0	1694	5	0	5.41601 	0	0
DL	0.566125	56	6	0	1	6	1	1	0	1373	4	0	5.46538	0	0
UL	0.566232	56	6	0	7	6	1	1	0	1694	5	0	5.67207 	0	0
DL	0.566375	56	6	1	1	6	1	1	0	1373	4	0	5.65809	0	0
UL	0.566482	56	6	1	7	6	1	1	0	1694	5	0	5.58629 	0	0
DL	0.566625	56	6	2	1	6	1	1	0	1373	4	0	5.78224	0	0
UL	0.566732	56	6	2	7	6	1	1	0	1694	5	0	5.63313 	0	0
DL	0.566875	56	6	3	1	6	1	1	0	1373	4	0	5.65762	0	0
UL	0.566982	56	6	3	7	6	1	1	0	1694	5	0	5.62056 	0	0
DL	0.567125	56	7	0	1	6	1	1	0	1373	4	0	5.59331	0	0
UL	0.567232	56	7	0	7	6	1	1	0	1694	5	0	5.80148 	0	0
DL	0.567375	56	7	1	1	6	1	1	0	1373	4	0	5.80545	0	0
UL	0.567482	56	7	1	7	6	1	1	0	1694	5	0	5.73559 	0	0
DL	0.567625	56	7	2	1	6	1	1	0	1373	4	0	5.62785	0	0
UL	0.567732	56	7	2	7	6	1	1	0	1694	5	0	5.58022 	0	0
DL	0.567875	56	7	3	1	6	1	1	0	1373	4	0	5.60353	0	0
UL	0.567982	56	7	3	7	6	1	1	0	1694	5	0	5.52535 	0	0
